customer_number,berlangganan_deposito
529398,0.21144050257629354
639811,0.996632341119655
284972,0.19727609227728368
514337,0.1546596674090272
271244,0.12428641778489276
328686,0.15448588996137916
362004,0.24265547183699526
816914,0.4743235549530498
507435,0.9735675430139024
712306,0.14266894164626095
254685,0.11062142307578784
386884,0.4827893551963379
851130,0.5506273462157603
460150,0.9718291878965224
811973,0.17027009831006684
745161,0.29962569225868285
315385,0.18112310864333497
563315,0.2622067107834357
338389,0.13395383922220394
365425,0.5266486353402491
561291,0.25234934912448076
270500,0.32634570971940924
196114,0.7986552034817467
997564,0.13097726886111327
992095,0.9960381660776408
876322,0.9909115468482322
276632,0.33390109807709495
560577,0.6485048567907218
680475,0.12001327350123894
930873,0.1597395538295074
555807,0.27816704957714883
946777,0.9769060128729978
188093,0.9302725113273421
482963,0.9446088258165832
193273,0.23794568418036213
283090,0.7021089440487942
848119,0.3575263293111646
497484,0.9868922465901746
356839,0.24166407110951368
632869,0.116062253435051
406814,0.22464561486553097
641533,0.18672247465810424
301093,0.5691465318257635
660104,0.9412238508426355
780953,0.19674911132729256
340391,0.18470343523152763
784427,0.4163427899096828
338068,0.2056158196541891
329629,0.9986266491236063
113787,0.973188470160487
203540,0.20753864311080217
651214,0.2646224302664867
201370,0.9973113269198137
476381,0.30190997776253303
915265,0.16642508759807917
474798,0.9907209322915702
719689,0.10006405205728562
412655,0.38055158967742203
277752,0.2812840184359587
802606,0.22540840170371987
125987,0.9943263733684709
658738,0.19095386262438635
889189,0.18115337514612856
706482,0.43976127092311873
531267,0.9252220614315315
942505,0.4300754201282687
482784,0.18107233478999515
939997,0.14515321366109274
377166,0.9231562031973051
231926,0.19609636141682904
176651,0.6545921089857099
257866,0.9111100757319524
611931,0.12710616694886237
366275,0.1549872525697894
191757,0.14087907489997084
226569,0.9050813793642033
326799,0.2248377399934885
596151,0.5565359515699982
883193,0.936492338808381
484656,0.9330160092991169
591478,0.16512623412067268
644854,0.8842933386028952
941581,0.26498880356453697
970704,0.2100838962880684
671104,0.13031830738778524
605449,0.9465015912305976
714827,0.25391149147193626
573043,0.9974024537150938
113680,0.22553983684716877
123503,0.32766405186455705
346346,0.23343497396691487
951809,0.4223722666667731
615098,0.27945432156447825
699715,0.13992023456233482
840866,0.4209927464530509
266799,0.12076669315904745
317131,0.5633426220327737
742332,0.9642705343762689
699479,0.22957204184053367
805118,0.9740770023311193
558782,0.18226017318723575
508840,0.1384620015755401
906755,0.4692871129286796
193533,0.24332908241138454
772363,0.1299336952293547
547284,0.1318503694822899
520405,0.2652184409527749
365655,0.7104447816420801
662595,0.9957778721162333
468769,0.3329221226085794
291644,0.2130194773510324
731503,0.9483856373795266
594134,0.23315974466234407
128805,0.2848858494745062
887876,0.2631561633355204
563616,0.19288769648714327
212992,0.2696752840869417
616978,0.16162011244881427
263193,0.13510970365012792
770567,0.28930532841405343
761233,0.24165768210153607
354673,0.2568076933753211
727914,0.13624579023147784
632569,0.3016268146612475
129143,0.29921913606492356
114071,0.2552489125434152
357009,0.1201584509886584
425626,0.21982569228172202
948230,0.8967325808254852
853830,0.14811541777875914
400981,0.3052571005240377
639476,0.996087184809548
502379,0.24367201387068366
687983,0.1274863087490914
275643,0.2863691565170124
237839,0.2870669122282642
239402,0.9618418190728881
514148,0.2893574496885808
655574,0.30484243817755996
424505,0.17653752316280139
261742,0.9353458485118302
830778,0.31252586771140123
307564,0.300060166861991
181282,0.9817491509770672
579268,0.9151173324535427
517628,0.2864081595517757
311591,0.24034669803222666
407559,0.4447236383583548
951533,0.3146619970020953
721635,0.16482783913845303
850812,0.9596202188698725
107682,0.13805717796704398
666748,0.21440266920923598
741527,0.6231936562326365
142367,0.23413808106358902
462241,0.8310861631507914
774990,0.2256156678598359
136689,0.2629733008500756
164173,0.11987094282585666
804037,0.11689433738167793
457631,0.22831719202242376
791214,0.2302609432718361
878170,0.11675482697523461
903342,0.28243136831325844
906625,0.22983897253165225
198012,0.24566972248573116
423121,0.7565731898300941
156421,0.16158008003559562
889223,0.25820704001283795
791237,0.3667624964666513
384223,0.2625471864473484
920888,0.2003171860991379
376661,0.1672532408539379
519558,0.3920056443232967
509405,0.2004794807252259
791661,0.20517180104678273
838833,0.2889455415671887
825702,0.14644102464532321
283713,0.34761635884796716
108910,0.21755565195909932
273331,0.2083746884305275
261172,0.25322053636217773
761571,0.9969146294166937
557998,0.16360283437670042
703637,0.22455562900451245
160766,0.21738756963178776
292105,0.5348010054823357
629895,0.19051035288781115
774393,0.2000010210817935
823228,0.21825829577270006
760033,0.28644655421748894
964709,0.17608733954604205
961596,0.5068792718839917
261557,0.12089533029782384
398386,0.23887720391313833
277847,0.27772117418729253
347117,0.24167547628805783
509511,0.2172622747071876
135224,0.2701581993261692
774196,0.22139684260040898
792898,0.34108514484472463
146314,0.3129961466504022
988194,0.3520160047139839
395927,0.1588075617721628
327809,0.3014265231140922
736873,0.9820558941936116
516580,0.9620987647361925
985329,0.2533908110497923
558567,0.2665023000451217
925730,0.9113372493004217
164744,0.26012491883664224
503998,0.11743260059318565
282684,0.22752756376992597
808384,0.30047232326777684
677653,0.7602796511429607
257897,0.2786363428295103
218317,0.7830228662615032
559583,0.11493241341697193
702925,0.4116369004364271
398657,0.2284482442086383
487712,0.1542739166631123
581840,0.2598088675744213
962115,0.2848354551733002
382155,0.4163237817839768
741023,0.9127762358438317
935298,0.17484151427092143
757002,0.3631309867167489
141073,0.645188592463976
260333,0.18131186803354268
874774,0.2936957628544757
588209,0.5237554736065366
235081,0.23167820369108985
107084,0.9711088519504971
776069,0.21860112006258545
172979,0.3174676152186642
908725,0.3094777918138199
766796,0.2565709480768768
780310,0.48368496246130743
819765,0.2165252266013096
430225,0.21266976116698447
932885,0.20908024658745375
282265,0.9567488323311387
260373,0.127721593468053
321170,0.19210246302720202
290568,0.20056276970962994
556679,0.43132595716862804
103617,0.13233691560917185
293186,0.24876541666688165
552893,0.9668788063128674
518121,0.6348845969384405
613049,0.23481340497062578
687696,0.5361933431295742
711788,0.4597201353956533
431456,0.9613033871896052
875671,0.24211454116199155
484021,0.13757999201270824
236313,0.20117632108348354
622396,0.27882294303826477
823381,0.19717555289533115
187789,0.19098205356401218
839701,0.09110672091385824
685317,0.28319801373598125
677132,0.3990396619834979
121744,0.24307864818389954
219806,0.3172823626426953
919629,0.9951511972891702
888312,0.17986230776158765
892436,0.21586228366522958
452788,0.14628785214864026
163672,0.21045917264100666
815566,0.539636005729094
598304,0.3051266668914623
102554,0.5178237372580303
742910,0.299158999703111
764844,0.36294497794257086
416635,0.18893913755136849
350848,0.2170011448130604
470818,0.5643931834095346
112219,0.4830985557406314
777822,0.2431942612313373
830386,0.13205947480345576
268295,0.24459543039430678
588958,0.10204447965024935
376112,0.7461726896465444
514275,0.21723945219744942
625874,0.44135807933865046
525295,0.9570981041505991
503410,0.2208312107250044
663505,0.8931557795654587
634361,0.16164425657642306
769693,0.4915642260150774
721139,0.9774152124294134
663983,0.19380352850971
779566,0.22753391618496766
284570,0.23976619486950332
338882,0.13555793866195037
364089,0.2611210611920833
624286,0.16894258011540783
193216,0.11189620572882539
323768,0.23031299142595202
168181,0.208497971124503
616794,0.9916497556845356
396977,0.9488047565642141
538185,0.16222663816016986
526965,0.22052136297189462
733420,0.34698808719097485
782369,0.1907057614658878
599377,0.16804590146632345
758934,0.34899038346665906
301650,0.9946491640814937
250423,0.893668194557347
792025,0.14398762702343296
167555,0.21435457724955131
473616,0.43794779317910754
489903,0.9280251749174145
451261,0.2760187200278863
961710,0.9754725602536035
206927,0.965979225268182
976333,0.9872663445114054
212032,0.1567567781136182
483343,0.18349779424703805
966042,0.1643091163535813
350008,0.14042200667603905
671255,0.477981655205536
722566,0.22706535111741452
110031,0.32790440099089374
362821,0.2398252290606285
809080,0.24378835331046908
830009,0.20164201887643907
415836,0.14524587436334668
809321,0.20756018707325996
919932,0.2265510079482677
900638,0.9741052466709261
292525,0.33223840013213446
377981,0.2301392554118423
145291,0.9683835512942865
315570,0.2298988047284974
634587,0.11842853442626589
504885,0.23734004949258333
590261,0.2628195585135413
757109,0.2383226892992106
680181,0.2223760430670762
851343,0.2233283618476252
353504,0.2635263936505405
255646,0.9623380217341565
760419,0.32055332608609416
683943,0.5159869801729575
175460,0.8913342080865255
904416,0.29857763951124333
627698,0.1658693677615547
330021,0.466398362655517
249346,0.982548755793871
826346,0.27277185037512885
220053,0.9976040244551706
570394,0.1421804416338373
421228,0.22025506197365352
628649,0.21933133223906393
104061,0.13482835566363058
155920,0.20202108203361296
712901,0.18270161983595629
721599,0.1516765576442308
511978,0.9867610447074429
511452,0.18598882225829813
105174,0.2580841905309009
136226,0.195829211413091
699591,0.1874097993837402
419037,0.1813992009997322
876037,0.991975840071675
362559,0.22716522346855295
291680,0.9701900058877116
733338,0.2504150739050337
439891,0.9477683210892658
208916,0.30208449745461596
227745,0.2436078132882293
504364,0.17827513964630357
292595,0.1461306288021349
717721,0.37072973932242687
366168,0.23910086549383366
910012,0.6162920367810539
268179,0.173589927031285
621760,0.46922156302069434
975254,0.13074427400540115
788683,0.9652947438383488
923077,0.2699526366453505
547388,0.9474225680885637
773048,0.46890234996890634
944699,0.27031774526386965
789430,0.3736432920601578
502477,0.14418407512565418
875944,0.6260334372618961
325272,0.13027989858509853
228527,0.28672423959170973
781482,0.41342592699642666
667867,0.9969646471895164
367892,0.24207756625751517
136584,0.2623638942770803
291901,0.3226907097986239
349743,0.2832309182961909
861705,0.11478689958166592
566659,0.20931393123839853
512030,0.10922474582940113
914268,0.2066589633249457
642152,0.18168935154140298
426463,0.2354666334502536
511344,0.22787062674341618
921066,0.491702546750568
985584,0.1949397286332956
661083,0.6205788869666966
996114,0.8726406603936031
387514,0.33068027860331844
381528,0.13395896472718374
162961,0.14353684657526988
555013,0.11938451778532959
535152,0.9821640351395665
475115,0.2341473814595904
935447,0.31334107877388623
843198,0.16452352342325635
631515,0.15430028290709205
622904,0.1847680948265196
145988,0.2659277358061842
959390,0.2541216481851678
907198,0.12645270645018533
487453,0.27319234255036373
800533,0.9695788187691737
476283,0.21614419772011367
343972,0.983083349828105
741149,0.8369797377583282
245990,0.2779444037892237
165516,0.3522575284203706
874280,0.2413602401078237
678128,0.9513694567882579
554259,0.20724081473931852
852922,0.2759959514417974
186697,0.19008370977902334
774948,0.2161491451706558
316189,0.3362573225254346
556867,0.1988141857279388
519834,0.46847864975013104
386427,0.7465937991891589
508180,0.32420671341975715
431624,0.20128607267990972
898887,0.299816905503431
882939,0.25545368080025777
470949,0.9809046883083817
223051,0.2248203206092698
483352,0.9219498155937851
158992,0.29520306199055835
900835,0.762180994056235
483440,0.1559699867473464
775866,0.14545563441385997
138479,0.2962055948397211
456408,0.44153374513551324
439842,0.11206980724440782
593003,0.23980244726251707
641365,0.4447200302485497
733316,0.18289509756421732
194454,0.2816124393014903
304062,0.25244288217940786
425695,0.1301559626716577
533038,0.10818468522822
184894,0.22486719706157013
555385,0.9386439602656952
922638,0.12833381340685734
688754,0.13733555056395352
399874,0.2640404631302414
929291,0.13077154909829886
568532,0.8067733363671271
842824,0.21752740215496136
764804,0.989493516985319
979210,0.9982024540371459
203367,0.2040507140543752
721106,0.12546689029820196
431805,0.1317297723185274
148561,0.3116045041476876
155910,0.2563217155958425
719584,0.2692848655327162
547841,0.17598537180955615
370363,0.18668517745046592
987459,0.9676289048345176
524623,0.14671140936023686
318506,0.2431942993900735
738065,0.5327066257146098
536910,0.1907496240563633
113505,0.19574154118717593
528115,0.11031804303353478
998104,0.19474931841018006
701941,0.32034912380501024
600765,0.3842972535552672
912236,0.13187206806819138
715343,0.21378974663271147
169560,0.2681672380488643
982541,0.19010811465212002
954441,0.2481790733068507
505052,0.8760605838815648
161650,0.23099587557743187
679545,0.5108573517426607
529279,0.15804586237173995
332491,0.8278837225458311
423585,0.9912381795843574
285703,0.21656886717785806
943858,0.216421678158142
934020,0.22901842245604967
127458,0.4006296457470528
477970,0.19022629093476484
790396,0.4107306588619903
798212,0.19803087269629216
143358,0.24164204831354724
738403,0.1998254340604119
943637,0.41830024708276414
747813,0.1576206811901545
594268,0.18789652903528845
111832,0.12923882144050122
452341,0.31157571599013206
613068,0.9982699961607113
480200,0.10881111997405599
116804,0.2761422247310385
242523,0.5174123929412752
202576,0.8116521796344531
630895,0.28055530435932136
376354,0.5593051455911059
372225,0.19582124779009638
476713,0.9866317757720217
627363,0.42728042749106016
853093,0.21154897534472186
362776,0.4184248165516807
954885,0.18923737018127296
676826,0.550499116160797
387586,0.997811443024149
296504,0.7402527300390495
579583,0.20762643081305696
206907,0.9925419353577937
803662,0.10819043432227972
722665,0.17656338839897318
973640,0.17470241058385932
532815,0.3398945571172939
259070,0.3258105315568079
159704,0.21086923959634082
990664,0.45835272867105004
312624,0.18198502498278393
613697,0.14939448773191114
783332,0.2436882807321903
772131,0.8585236740047202
626397,0.5671859442807607
432438,0.22711767694696897
360201,0.7853552532387182
884791,0.20511820026901062
784121,0.14260696295795058
621563,0.14115522521571283
773517,0.5223554413985011
596094,0.37925721472522356
339244,0.2236492118366208
829911,0.27925012484399103
598316,0.8638142419725082
189458,0.1596631496181283
823422,0.1073837672009082
104967,0.22080819883924124
331844,0.18277434775992074
405309,0.260124453604959
515004,0.20601978136239063
877246,0.2964971512126706
574715,0.1308182191841216
859845,0.19318738326270796
113391,0.22146376198849685
122758,0.21861125471678264
710696,0.9710545040284975
391468,0.24919395345701414
669517,0.11563092852734218
985862,0.12153913967455648
634561,0.21660458647812736
782111,0.23814317927648576
916633,0.21547877044727226
434053,0.2148032170525676
739961,0.2582799761027922
961165,0.14428996630176036
384901,0.17769374589234266
337796,0.13617610088488125
181668,0.2473156851216874
685269,0.11232419517618619
226249,0.6791431928469134
237906,0.9848399991558924
905164,0.25650924363878946
243348,0.26233582674144124
355221,0.28830907740647177
741014,0.2551582944107465
634162,0.806312596194328
829267,0.14941649356050712
511632,0.43377253880581634
339174,0.3464493089298165
656992,0.20701979341897508
275191,0.14267328241651267
108926,0.48755847792962753
910538,0.19097228313072268
218542,0.15343347438885932
271838,0.22043708009462182
779496,0.2794017872634049
863441,0.3129264541295586
623121,0.41202897719700965
902757,0.4844802698595741
269790,0.3645505910559279
543630,0.18834964313214292
719944,0.9839056571399208
793652,0.21740327287182198
312255,0.18953100407809914
378575,0.20196905972467377
738702,0.22964241870318514
376044,0.27185351063281304
987982,0.25445571626122426
151938,0.4345406738603808
834468,0.19644169173738302
375431,0.3195413106105142
565905,0.2580664412066035
976179,0.24366733116144002
248338,0.15514814490314052
691635,0.4158829068316833
235231,0.31729938996247786
408460,0.19286503615906064
246485,0.2635008501014296
842822,0.9483639086020781
654204,0.10704008756337333
993495,0.24249240927889104
448062,0.30872306471865746
758525,0.12871466234923848
393125,0.18440568169028534
878284,0.9971391745495768
607521,0.16091291926341134
149654,0.8381755824341406
452703,0.8032979697746818
154128,0.16125008969558768
871565,0.1977994111430278
428066,0.2021696980078614
815201,0.2290151405048058
305739,0.1335372843315514
959156,0.8975527691819394
609625,0.3726186383635562
660734,0.1741277916662916
440396,0.36259899354305514
816923,0.9788408256202988
282232,0.2109999995122522
255688,0.20663172558802254
913695,0.14880816749713846
499950,0.19223523034386467
756911,0.28020764026074474
330524,0.23057144357347
732539,0.3380203895785593
517668,0.11944030208408876
744812,0.13612210816791134
353231,0.3172533262345079
665014,0.2633939166402352
236358,0.2736256068195949
306780,0.11912765945247505
680302,0.44745933669772137
237672,0.30623332474025927
349135,0.1759382340260583
350626,0.29902155458614615
722005,0.14255854737130355
543884,0.3583021155406701
417860,0.8404750041306418
884523,0.5684331568021007
769775,0.9978376052859675
216516,0.10832371731627043
849763,0.2520232496254027
129978,0.23796037794925493
385873,0.5856306932376865
166015,0.9235305504074242
539837,0.9531766270058417
340729,0.21426939028956005
817019,0.20435444822983365
518359,0.1563079630278846
890386,0.15182854865067377
357487,0.23309521574288783
810870,0.9895973738069562
884822,0.35286189827052156
626494,0.1102215566578352
822487,0.2508166678987277
979979,0.9260205015598763
201017,0.13780671419296406
631627,0.63144869769967
790135,0.36373864571273595
236296,0.23924198859122003
917110,0.2708320478290697
668342,0.3752182837600473
538537,0.3165496616453042
803156,0.9674863062558738
798276,0.17917332739957095
808968,0.6176667292396852
233445,0.41092571578753817
878457,0.19769986084176824
257589,0.24360439937426406
620716,0.9969877738325938
492307,0.32346921655287814
914249,0.26334528901742527
814795,0.2272478014670219
223327,0.4337474798659111
999666,0.21913800083826837
232597,0.1518702322500988
732847,0.1390037049227822
797579,0.9903060792459871
238331,0.143747886346065
344632,0.21746721377843067
678360,0.9906638908799086
873791,0.4691371664254693
972455,0.9290995599244358
697697,0.2875691585230676
995909,0.24400363373009543
220057,0.6486923345701309
776053,0.14237864120912574
229253,0.1592321982964486
404191,0.16338912197624939
175798,0.2558792293751011
305320,0.24981731191097792
963293,0.276913645617057
494345,0.6790335197193778
796487,0.1218401939808152
902844,0.11760362135060547
979285,0.19994495940192064
236894,0.39486413421742045
996596,0.15494818373678934
496284,0.1277293618689824
406779,0.11894599704873324
838391,0.34071637121150244
609622,0.29541896117019895
524636,0.2535116916026694
632879,0.21501880190677436
880775,0.27326275083803603
625921,0.38270066294015936
953770,0.3045416335913227
885556,0.32122136899237996
240908,0.9688914545803454
418944,0.2315641633139777
278104,0.5735450576201433
637269,0.8825494913651242
440836,0.6743487365781639
343235,0.21728512434426886
990724,0.22661141239242738
418601,0.181135551956728
548858,0.9601621943762645
974002,0.1204756692544315
217566,0.11939516154883983
240047,0.1929893780476763
980393,0.5164645531912553
817291,0.22110521559333296
256451,0.9871595301912234
516430,0.20129393846231078
942895,0.19704527743852324
264370,0.3134379514037242
451367,0.13892147427782525
240715,0.2199902717151324
964667,0.9983771958859787
206119,0.40504942734429866
627723,0.2208148261822791
323589,0.8094249994414418
898537,0.2040066270004525
221875,0.9743029852480702
771612,0.29662775820869974
417966,0.1104964578976503
229594,0.13354253108055722
347237,0.20951455064788493
720756,0.1280059311433045
359387,0.19994433403631848
502282,0.25040677114624255
707891,0.5457437775697979
701641,0.9690653195077341
911058,0.21612162002223803
778648,0.27359881148758014
150740,0.15594899294844763
726459,0.11683284443889232
352835,0.29890621561826675
998199,0.13730478208574795
537770,0.2548330698899303
913598,0.2574596438512789
424160,0.15568716462863852
891122,0.13232006996453585
285053,0.2817604555195297
180572,0.376392927601539
431017,0.40438478762004226
623249,0.18934568040288086
268030,0.9934650132671394
733656,0.18827826979910492
472161,0.1758179115228716
105251,0.9933146538625104
702364,0.25199007300422144
406237,0.12376715235981205
284252,0.9966078757656209
422300,0.20325823581165853
206226,0.31705923556798804
112294,0.2684080263938353
506467,0.3055971509508532
779201,0.25343683537009615
177181,0.2800499309167225
739077,0.41292969289338904
780166,0.8942483450996546
715140,0.29491193528754517
987739,0.16031806632217188
610130,0.18601219041271044
346603,0.13711708844983356
396122,0.2593494586444322
362859,0.9779148305834556
122466,0.8182542624745864
505563,0.41564081656461693
208188,0.24915025729405368
105897,0.20099040314415148
936345,0.469818819870919
611401,0.1775916419972765
893527,0.7623202295572146
278044,0.11730594733896534
507638,0.18803346905006801
684265,0.3645431816355795
953274,0.18547278236620685
903090,0.28268430246117926
550553,0.9644294464225951
780792,0.6124841402314989
774879,0.30252159137210843
412912,0.22690645153666347
888346,0.2094231788952917
655159,0.20928059643402827
417003,0.2426476557435841
801696,0.1502973743989515
812223,0.5362462819470766
180807,0.28177406265904686
776141,0.22318503734318793
438243,0.9397913218424051
345123,0.1900120288604257
217136,0.4306551208078886
668640,0.3282843432937174
584534,0.11363564065486899
951542,0.49337617431943526
400005,0.9306836783166359
292800,0.7209851026444071
427255,0.29046076717629116
478722,0.11780748233996659
334717,0.21864472469065846
959754,0.9883836952877983
349631,0.8037876360720617
660768,0.13163888748649166
551886,0.26779897974801403
103390,0.2579393544063648
480980,0.4302303082529351
504579,0.9989151930823702
861856,0.172365835029457
154287,0.9976669971468567
972101,0.15628487289770962
855398,0.53908072762555
672857,0.12787168384996164
353344,0.1205517929577581
902979,0.9976508506341732
665115,0.32424938921756796
537589,0.3058851294285121
299325,0.2242704704711862
238839,0.23257058452063287
660438,0.20885350087872334
497205,0.22792513903888834
437779,0.2115355309359627
332773,0.516450452216587
597293,0.2542366140716092
817638,0.7675221970392495
216981,0.2424296877252851
580720,0.2378422948618517
128262,0.2287999842045612
547771,0.23719540522015492
274688,0.2533188521695084
437111,0.8974682472535778
603592,0.988676192076023
331864,0.2837447645558529
132021,0.25780397994866755
184088,0.20184526303732192
429547,0.20332209345780616
795809,0.8298771291145604
663319,0.20363016271226425
349035,0.2663572824139166
331143,0.41576304243345935
394480,0.3422482317914769
985330,0.1751854990080875
370460,0.3175917201762953
202413,0.516086739191447
648274,0.12998225759251072
436176,0.1721044386134691
197958,0.20209700011729145
926576,0.3549712983463902
222881,0.31638250044098654
868842,0.311064598782036
808019,0.14928771674269023
844136,0.3175615779279035
